,Country,State,Sector,Year,All GHG
18073,US,TX,Agriculture,2002,54.505
18074,US,TX,Agriculture,2003,55.155
18075,US,TX,Agriculture,2004,55.526
18076,US,TX,Agriculture,2005,53.488
18077,US,TX,Agriculture,2006,53.146
18078,US,TX,Agriculture,2007,53.765
18079,US,TX,Agriculture,2008,52.846
18080,US,TX,Agriculture,2009,53.617
18081,US,TX,Agriculture,2010,53.29
18082,US,TX,Agriculture,2011,49.762
18083,US,TX,Agriculture,2012,45.774
18084,US,TX,Agriculture,2013,47.979
18085,US,TX,Agriculture,2014,47.104
18086,US,TX,Agriculture,2015,48.9
18087,US,TX,Agriculture,2016,47.985
18088,US,TX,Agriculture,2017,49.183
18089,US,TX,Agriculture,2018,50.331
18091,US,TX,Bunker Fuels,1990,0.0
18092,US,TX,Bunker Fuels,1991,0.121961617
18093,US,TX,Bunker Fuels,1992,0.090624746
18094,US,TX,Bunker Fuels,1993,0.096621084
18095,US,TX,Bunker Fuels,1994,0.089105811
18096,US,TX,Bunker Fuels,1995,0.094424137
18097,US,TX,Bunker Fuels,1996,0.099873427
18098,US,TX,Bunker Fuels,1997,0.08719259
18099,US,TX,Bunker Fuels,1998,0.133563334
18100,US,TX,Bunker Fuels,1999,0.087291374
18101,US,TX,Bunker Fuels,2000,0.095080363
18102,US,TX,Bunker Fuels,2001,0.078067367
18103,US,TX,Bunker Fuels,2002,0.009398825
18104,US,TX,Bunker Fuels,2003,0.031203457
18105,US,TX,Bunker Fuels,2004,0.083953099
18106,US,TX,Bunker Fuels,2005,0.084607093
18107,US,TX,Bunker Fuels,2006,0.109278308
18108,US,TX,Bunker Fuels,2007,0.108874999
18109,US,TX,Bunker Fuels,2008,0.109833302
18110,US,TX,Bunker Fuels,2009,0.096842971
18111,US,TX,Bunker Fuels,2010,0.121331058
18112,US,TX,Bunker Fuels,2011,0.109978296
18113,US,TX,Bunker Fuels,2012,0.090680414
18114,US,TX,Bunker Fuels,2013,0.090680414
18115,US,TX,Bunker Fuels,2014,0.090680414
18116,US,TX,Bunker Fuels,2015,0.090680414
18117,US,TX,Bunker Fuels,2016,0.090680414
18118,US,TX,Bunker Fuels,2017,0.090680414
18119,US,TX,Bunker Fuels,2018,0.090680414
18121,US,TX,Commercial,1990,11.86663746
18122,US,TX,Commercial,1991,12.00121135
18123,US,TX,Commercial,1992,12.17600908
18124,US,TX,Commercial,1993,10.81162979
18125,US,TX,Commercial,1994,11.28258806
18126,US,TX,Commercial,1995,13.09021733
18127,US,TX,Commercial,1996,11.25097099
18128,US,TX,Commercial,1997,13.21963821
18129,US,TX,Commercial,1998,11.22479608
18130,US,TX,Commercial,1999,11.42764362
18131,US,TX,Commercial,2000,13.73972541
18132,US,TX,Commercial,2001,11.88900848
18133,US,TX,Commercial,2002,14.37655987
18134,US,TX,Commercial,2003,14.2762527
18135,US,TX,Commercial,2004,11.9455549
18136,US,TX,Commercial,2005,10.68700701
18137,US,TX,Commercial,2006,9.762515486
18138,US,TX,Commercial,2007,10.20154123
18139,US,TX,Commercial,2008,10.84920174
18140,US,TX,Commercial,2009,11.15810816
18141,US,TX,Commercial,2010,12.17651551
18142,US,TX,Commercial,2011,12.66521656
18143,US,TX,Commercial,2012,11.19989328
18144,US,TX,Commercial,2013,11.56826248
18145,US,TX,Commercial,2014,12.19925614
18146,US,TX,Commercial,2015,13.23113398
18147,US,TX,Commercial,2016,12.56294441
18148,US,TX,Commercial,2017,12.22193896
18149,US,TX,Commercial,2018,14.87334504
18151,US,TX,Electricity/Heat,1990,186.2086429
18152,US,TX,Electricity/Heat,1991,185.4076451
18153,US,TX,Electricity/Heat,1992,183.0578725
18154,US,TX,Electricity/Heat,1993,200.0939005
18155,US,TX,Electricity/Heat,1994,193.7538927
18156,US,TX,Electricity/Heat,1995,193.706688
18157,US,TX,Electricity/Heat,1996,204.6212579
18158,US,TX,Electricity/Heat,1997,209.2468972
18159,US,TX,Electricity/Heat,1998,215.9974379
18160,US,TX,Electricity/Heat,1999,219.6512383
18161,US,TX,Electricity/Heat,2000,228.4837825
18162,US,TX,Electricity/Heat,2001,219.8092084
18163,US,TX,Electricity/Heat,2002,226.2170204
18164,US,TX,Electricity/Heat,2003,226.1160579
18165,US,TX,Electricity/Heat,2004,225.1639419
18166,US,TX,Electricity/Heat,2005,229.7211207
18167,US,TX,Electricity/Heat,2006,227.7732808
18168,US,TX,Electricity/Heat,2007,230.4005056
18169,US,TX,Electricity/Heat,2008,228.1655067
18170,US,TX,Electricity/Heat,2009,217.3454848
18171,US,TX,Electricity/Heat,2010,221.2618691
18172,US,TX,Electricity/Heat,2011,238.7126809
18173,US,TX,Electricity/Heat,2012,222.9695189
18174,US,TX,Electricity/Heat,2013,227.123905
18175,US,TX,Electricity/Heat,2014,225.7288078
18176,US,TX,Electricity/Heat,2015,214.4382266
18177,US,TX,Electricity/Heat,2016,208.3280025
18178,US,TX,Electricity/Heat,2017,211.7427226
18179,US,TX,Electricity/Heat,2018,201.7022103
18181,US,TX,Energy,1990,636.2521999
18182,US,TX,Energy,1991,633.1762756
18183,US,TX,Energy,1992,641.8324719
18184,US,TX,Energy,1993,661.4486914
18185,US,TX,Energy,1994,665.8397936
18186,US,TX,Energy,1995,668.9641117
18187,US,TX,Energy,1996,715.3246622
18188,US,TX,Energy,1997,738.1766018
18189,US,TX,Energy,1998,737.3132531
18190,US,TX,Energy,1999,724.4681321
18191,US,TX,Energy,2000,744.4432606
18192,US,TX,Energy,2001,734.2679884
18193,US,TX,Energy,2002,749.3838093
18194,US,TX,Energy,2003,743.0208366
18195,US,TX,Energy,2004,746.1268011
18196,US,TX,Energy,2005,715.9132631
18197,US,TX,Energy,2006,719.905346
18198,US,TX,Energy,2007,717.2301155
18199,US,TX,Energy,2008,690.2058326
18200,US,TX,Energy,2009,657.8906266
18201,US,TX,Energy,2010,692.681317
18202,US,TX,Energy,2011,725.6757432
18203,US,TX,Energy,2012,725.4956561
18204,US,TX,Energy,2013,762.2097299
18205,US,TX,Energy,2014,765.6685093
18206,US,TX,Energy,2015,764.9067323
18207,US,TX,Energy,2016,766.2701518
18208,US,TX,Energy,2017,783.3166449
18209,US,TX,Energy,2018,811.6833721
18211,US,TX,Fugitive Emissions,1990,25.05649706
18212,US,TX,Fugitive Emissions,1991,24.93496008
18213,US,TX,Fugitive Emissions,1992,24.2837567
18214,US,TX,Fugitive Emissions,1993,25.85089843
18215,US,TX,Fugitive Emissions,1994,26.96390826
18216,US,TX,Fugitive Emissions,1995,28.78978067
18217,US,TX,Fugitive Emissions,1996,28.69008561
18218,US,TX,Fugitive Emissions,1997,29.47250185
18219,US,TX,Fugitive Emissions,1998,27.46042979
18220,US,TX,Fugitive Emissions,1999,27.77179724
18221,US,TX,Fugitive Emissions,2000,27.71793672
18222,US,TX,Fugitive Emissions,2001,27.63534715
18223,US,TX,Fugitive Emissions,2002,27.94492089
18224,US,TX,Fugitive Emissions,2003,28.39297098
18225,US,TX,Fugitive Emissions,2004,29.76887802
18226,US,TX,Fugitive Emissions,2005,31.38789209
18227,US,TX,Fugitive Emissions,2006,32.21725215
18228,US,TX,Fugitive Emissions,2007,32.04291668
18229,US,TX,Fugitive Emissions,2008,35.89718002
18230,US,TX,Fugitive Emissions,2009,36.48698035
18231,US,TX,Fugitive Emissions,2010,36.94710067
18232,US,TX,Fugitive Emissions,2011,50.11660774
18233,US,TX,Fugitive Emissions,2012,52.703022
18234,US,TX,Fugitive Emissions,2013,58.09600852
18235,US,TX,Fugitive Emissions,2014,61.33125904
18236,US,TX,Fugitive Emissions,2015,61.84153197
18237,US,TX,Fugitive Emissions,2016,58.28378625
18238,US,TX,Fugitive Emissions,2017,61.62594472
18239,US,TX,Fugitive Emissions,2018,70.37627826
18241,US,TX,Industrial Processes,1990,9.040996137
18242,US,TX,Industrial Processes,1991,8.961805323
18243,US,TX,Industrial Processes,1992,9.393377159
18244,US,TX,Industrial Processes,1993,10.05783674
18245,US,TX,Industrial Processes,1994,11.21551755
18246,US,TX,Industrial Processes,1995,12.79272428
18247,US,TX,Industrial Processes,1996,13.86951366
18248,US,TX,Industrial Processes,1997,18.62896257
18249,US,TX,Industrial Processes,1998,19.27641555
18250,US,TX,Industrial Processes,1999,19.23198719
18251,US,TX,Industrial Processes,2000,20.24632968
18252,US,TX,Industrial Processes,2001,20.46220465
18253,US,TX,Industrial Processes,2002,20.73317453
18254,US,TX,Industrial Processes,2003,20.77868301
18255,US,TX,Industrial Processes,2004,21.39976096
18256,US,TX,Industrial Processes,2005,21.33003285
18257,US,TX,Industrial Processes,2006,22.14258692
18258,US,TX,Industrial Processes,2007,22.77991486
18259,US,TX,Industrial Processes,2008,22.89696149
18260,US,TX,Industrial Processes,2009,20.56150269
18261,US,TX,Industrial Processes,2010,22.71768833
18262,US,TX,Industrial Processes,2011,23.78600761
18263,US,TX,Industrial Processes,2012,24.71799884
18264,US,TX,Industrial Processes,2013,25.22015502
18265,US,TX,Industrial Processes,2014,26.65410849
18266,US,TX,Industrial Processes,2015,26.44486531
18267,US,TX,Industrial Processes,2016,26.57665225
18268,US,TX,Industrial Processes,2017,26.46450493
18269,US,TX,Industrial Processes,2018,26.947763
18271,US,TX,Industry,1990,241.6103962
18272,US,TX,Industry,1991,242.0913167
18273,US,TX,Industry,1992,250.1005934
18274,US,TX,Industry,1993,252.6989636
18275,US,TX,Industry,1994,258.6871864
18276,US,TX,Industry,1995,260.8260577
18277,US,TX,Industry,1996,283.7059095
18278,US,TX,Industry,1997,293.9588746
18279,US,TX,Industry,1998,282.8037665
18280,US,TX,Industry,1999,267.8629695
18281,US,TX,Industry,2000,271.4615234
18282,US,TX,Industry,2001,263.4444028
18283,US,TX,Industry,2002,263.1788924
18284,US,TX,Industry,2003,264.1666595
18285,US,TX,Industry,2004,268.5812763
18286,US,TX,Industry,2005,232.6984649
18287,US,TX,Industry,2006,233.3425649
18288,US,TX,Industry,2007,224.7491595
18289,US,TX,Industry,2008,204.2673955
18290,US,TX,Industry,2009,190.9130603
18291,US,TX,Industry,2010,214.2299564
18292,US,TX,Industry,2011,217.6549985
18293,US,TX,Industry,2012,233.8058049
18294,US,TX,Industry,2013,241.3646152
18295,US,TX,Industry,2014,237.3200558
18296,US,TX,Industry,2015,242.9004804
18297,US,TX,Industry,2016,248.6043968
18298,US,TX,Industry,2017,252.6832586
18299,US,TX,Industry,2018,264.2018857
18301,US,TX,Land-Use Change and Forestry,1990,-27.6883522
18302,US,TX,Land-Use Change and Forestry,1991,-27.08738314
18303,US,TX,Land-Use Change and Forestry,1992,-26.86341137
18304,US,TX,Land-Use Change and Forestry,1993,-34.79115417
18305,US,TX,Land-Use Change and Forestry,1994,-33.48554888
18306,US,TX,Land-Use Change and Forestry,1995,-33.47014234
18307,US,TX,Land-Use Change and Forestry,1996,-32.27150266
18308,US,TX,Land-Use Change and Forestry,1997,-32.34046483
18309,US,TX,Land-Use Change and Forestry,1998,-31.78915724
18310,US,TX,Land-Use Change and Forestry,1999,-31.13569764
18311,US,TX,Land-Use Change and Forestry,2000,-30.09925703
18312,US,TX,Land-Use Change and Forestry,2001,-30.00545513
18313,US,TX,Land-Use Change and Forestry,2002,-29.45136126
18314,US,TX,Land-Use Change and Forestry,2003,-29.21785103
18315,US,TX,Land-Use Change and Forestry,2004,-29.01398245
18316,US,TX,Land-Use Change and Forestry,2005,-28.70434749
18317,US,TX,Land-Use Change and Forestry,2006,-28.11356516
18318,US,TX,Land-Use Change and Forestry,2007,-28.18488839
18319,US,TX,Land-Use Change and Forestry,2008,-28.12535526
18320,US,TX,Land-Use Change and Forestry,2009,-28.35406313
18321,US,TX,Land-Use Change and Forestry,2010,-28.59642396
18322,US,TX,Land-Use Change and Forestry,2011,-27.86634908
18323,US,TX,Land-Use Change and Forestry,2012,-27.44957892
18324,US,TX,Land-Use Change and Forestry,2013,-28.04396154
18325,US,TX,Land-Use Change and Forestry,2014,-28.20976372
18326,US,TX,Land-Use Change and Forestry,2015,-27.70861649
18327,US,TX,Land-Use Change and Forestry,2016,-26.67753709
18328,US,TX,Land-Use Change and Forestry,2017,-26.20544872
18329,US,TX,Land-Use Change and Forestry,2018,-25.93101203
18331,US,TX,Residential,1990,13.20277128
18332,US,TX,Residential,1991,13.37656051
18333,US,TX,Residential,1992,12.95204202
18334,US,TX,Residential,1993,13.60907375
18335,US,TX,Residential,1994,12.74654092
18336,US,TX,Residential,1995,12.28618576
18337,US,TX,Residential,1996,13.27868168
18338,US,TX,Residential,1997,13.74112172
18339,US,TX,Residential,1998,12.21498204
18340,US,TX,Residential,1999,11.77075943
18341,US,TX,Residential,2000,13.07097239
18342,US,TX,Residential,2001,14.11586841
18343,US,TX,Residential,2002,14.02261651
18344,US,TX,Residential,2003,13.49010845
18345,US,TX,Residential,2004,12.27771391
18346,US,TX,Residential,2005,12.18656395
18347,US,TX,Residential,2006,10.6580861
18348,US,TX,Residential,2007,12.63893876
18349,US,TX,Residential,2008,12.19144425
18350,US,TX,Residential,2009,11.8575804
18351,US,TX,Residential,2010,13.82877351
18352,US,TX,Residential,2011,12.18595472
18353,US,TX,Residential,2012,10.30204151
18354,US,TX,Residential,2013,12.49522314
18355,US,TX,Residential,2014,14.16938039
18356,US,TX,Residential,2015,12.85292805
18357,US,TX,Residential,2016,10.84308065
18358,US,TX,Residential,2017,9.986794059
18359,US,TX,Residential,2018,13.47550349
18361,US,TX,Total excluding LUCF,1990,710.6396288
18362,US,TX,Total excluding LUCF,1991,707.9349243
18363,US,TX,Total excluding LUCF,1992,719.2066093
18364,US,TX,Total excluding LUCF,1993,743.0744898
18365,US,TX,Total excluding LUCF,1994,748.5161523
18366,US,TX,Total excluding LUCF,1995,754.115213
18367,US,TX,Total excluding LUCF,1996,801.658637
18368,US,TX,Total excluding LUCF,1997,827.2128556
18369,US,TX,Total excluding LUCF,1998,828.3380313
18370,US,TX,Total excluding LUCF,1999,814.8214994
18371,US,TX,Total excluding LUCF,2000,833.4393366
18372,US,TX,Total excluding LUCF,2001,826.4610316
18373,US,TX,Total excluding LUCF,2002,843.5196679
18374,US,TX,Total excluding LUCF,2003,838.1479381
18375,US,TX,Total excluding LUCF,2004,843.3194316
18376,US,TX,Total excluding LUCF,2005,811.5718177
18377,US,TX,Total excluding LUCF,2006,816.4677111
18378,US,TX,Total excluding LUCF,2007,815.4992686
18379,US,TX,Total excluding LUCF,2008,788.3818298
18380,US,TX,Total excluding LUCF,2009,753.8810718
18381,US,TX,Total excluding LUCF,2010,789.7401339
18382,US,TX,Total excluding LUCF,2011,820.0580111
18383,US,TX,Total excluding LUCF,2012,814.3709353
18384,US,TX,Total excluding LUCF,2013,853.6314807
18385,US,TX,Total excluding LUCF,2014,857.7100741
18386,US,TX,Total excluding LUCF,2015,858.5569962
18387,US,TX,Total excluding LUCF,2016,859.0153681
18388,US,TX,Total excluding LUCF,2017,876.5274936
18389,US,TX,Total excluding LUCF,2018,905.8319556
18391,US,TX,Total including LUCF,1990,682.9512766
18392,US,TX,Total including LUCF,1991,680.9695028
18393,US,TX,Total including LUCF,1992,692.4338227
18394,US,TX,Total including LUCF,1993,708.3799567
18395,US,TX,Total including LUCF,1994,715.1197092
18396,US,TX,Total including LUCF,1995,720.7394948
18397,US,TX,Total including LUCF,1996,769.4870077
18398,US,TX,Total including LUCF,1997,794.9595834
18399,US,TX,Total including LUCF,1998,796.6824374
18400,US,TX,Total including LUCF,1999,783.7730931
18401,US,TX,Total including LUCF,2000,803.4351599
18402,US,TX,Total including LUCF,2001,796.5336438
18403,US,TX,Total including LUCF,2002,814.0777055
18404,US,TX,Total including LUCF,2003,808.9612905
18405,US,TX,Total including LUCF,2004,814.3894023
18406,US,TX,Total including LUCF,2005,782.9520773
18407,US,TX,Total including LUCF,2006,788.4634243
18408,US,TX,Total including LUCF,2007,787.4232552
18409,US,TX,Total including LUCF,2008,760.3663079
18410,US,TX,Total including LUCF,2009,725.6238517
18411,US,TX,Total including LUCF,2010,761.265041
18412,US,TX,Total including LUCF,2011,792.3016404
18413,US,TX,Total including LUCF,2012,787.0120368
18414,US,TX,Total including LUCF,2013,825.6781996
18415,US,TX,Total including LUCF,2014,829.5909908
18416,US,TX,Total including LUCF,2015,830.9390602
18417,US,TX,Total including LUCF,2016,832.4285114
18418,US,TX,Total including LUCF,2017,850.4127253
18419,US,TX,Total including LUCF,2018,879.991624
18421,US,TX,Transportation,1990,158.307255
18422,US,TX,Transportation,1991,155.3645819
18423,US,TX,Transportation,1992,159.2621982
18424,US,TX,Transportation,1993,158.3842254
18425,US,TX,Transportation,1994,162.4056773
18426,US,TX,Transportation,1995,160.2651823
18427,US,TX,Transportation,1996,173.7777564
18428,US,TX,Transportation,1997,178.5375681
18429,US,TX,Transportation,1998,187.6118408
18430,US,TX,Transportation,1999,185.983724
18431,US,TX,Transportation,2000,189.9693201
18432,US,TX,Transportation,2001,197.3741532
18433,US,TX,Transportation,2002,203.6437993
18434,US,TX,Transportation,2003,196.5787871
18435,US,TX,Transportation,2004,198.389436
18436,US,TX,Transportation,2005,199.2322144
18437,US,TX,Transportation,2006,206.1516465
18438,US,TX,Transportation,2007,207.1970538
18439,US,TX,Transportation,2008,198.8351044
18440,US,TX,Transportation,2009,190.1294125
18441,US,TX,Transportation,2010,194.2371018
18442,US,TX,Transportation,2011,194.3402848
18443,US,TX,Transportation,2012,194.5153756
18444,US,TX,Transportation,2013,211.5617156
18445,US,TX,Transportation,2014,214.9197501
18446,US,TX,Transportation,2015,219.6424312
18447,US,TX,Transportation,2016,227.6479412
18448,US,TX,Transportation,2017,235.055986
18449,US,TX,Transportation,2018,247.0541493
18451,US,TX,Waste,1990,12.83943281
18452,US,TX,Waste,1991,13.16484338
18453,US,TX,Waste,1992,13.60276025
18454,US,TX,Waste,1993,13.90596156
18455,US,TX,Waste,1994,14.18284112
18456,US,TX,Waste,1995,14.85737706
18457,US,TX,Waste,1996,14.39246112
18458,US,TX,Waste,1997,14.72929127
18459,US,TX,Waste,1998,15.09936266
18460,US,TX,Waste,1999,15.39338015
18461,US,TX,Waste,2000,15.53274628
18462,US,TX,Waste,2001,17.84683847
18463,US,TX,Waste,2002,18.89768409
18464,US,TX,Waste,2003,19.1934185
18465,US,TX,Waste,2004,20.26686953
18466,US,TX,Waste,2005,20.84052176
18467,US,TX,Waste,2006,21.27377824
18468,US,TX,Waste,2007,21.7242382
18469,US,TX,Waste,2008,22.43303578
18470,US,TX,Waste,2009,21.81194258
18471,US,TX,Waste,2010,21.05112862
18472,US,TX,Waste,2011,20.83426034
18473,US,TX,Waste,2012,18.38328039
18474,US,TX,Waste,2013,18.22259576
18475,US,TX,Waste,2014,18.28345634
18476,US,TX,Waste,2015,18.30539867
18477,US,TX,Waste,2016,18.18356402
18478,US,TX,Waste,2017,17.56334377
18479,US,TX,Waste,2018,16.86982052
18481,US,USA,Agriculture,1990,551.4120164
18482,US,USA,Agriculture,1991,544.1029521
18483,US,USA,Agriculture,1992,545.5040356
18484,US,USA,Agriculture,1993,572.5413446
18485,US,USA,Agriculture,1994,563.3755315
18486,US,USA,Agriculture,1995,573.3150163
18487,US,USA,Agriculture,1996,581.8144392
18488,US,USA,Agriculture,1997,573.2384569
18489,US,USA,Agriculture,1998,579.0172613
18490,US,USA,Agriculture,1999,573.6011307
18491,US,USA,Agriculture,2000,558.6951298
18492,US,USA,Agriculture,2001,581.0760142
18493,US,USA,Agriculture,2002,580.4123352
18494,US,USA,Agriculture,2003,581.6762909
18495,US,USA,Agriculture,2004,590.2247079
18496,US,USA,Agriculture,2005,579.8226099
18497,US,USA,Agriculture,2006,577.9678356
18498,US,USA,Agriculture,2007,596.463016
18499,US,USA,Agriculture,2008,592.240072
18500,US,USA,Agriculture,2009,592.8966343
18501,US,USA,Agriculture,2010,599.3528438
18502,US,USA,Agriculture,2011,582.2480741
18503,US,USA,Agriculture,2012,562.9033052
18504,US,USA,Agriculture,2013,606.3592592
18505,US,USA,Agriculture,2014,614.6098532
18506,US,USA,Agriculture,2015,618.5032527
18507,US,USA,Agriculture,2016,608.0283312
18508,US,USA,Agriculture,2017,608.2036605
18509,US,USA,Agriculture,2018,620.6719865
18511,US,USA,Bunker Fuels,1990,0.0
18512,US,USA,Bunker Fuels,1991,0.64794373
18513,US,USA,Bunker Fuels,1992,0.544432593
18514,US,USA,Bunker Fuels,1993,0.455090099
18515,US,USA,Bunker Fuels,1994,0.43677101
18516,US,USA,Bunker Fuels,1995,0.443541334
18517,US,USA,Bunker Fuels,1996,0.441929755
18518,US,USA,Bunker Fuels,1997,0.44946032
18519,US,USA,Bunker Fuels,1998,0.504660216
18520,US,USA,Bunker Fuels,1999,0.392031872
18521,US,USA,Bunker Fuels,2000,0.355478271
18522,US,USA,Bunker Fuels,2001,0.337184335
18523,US,USA,Bunker Fuels,2002,0.228851754
18524,US,USA,Bunker Fuels,2003,0.188766618
18525,US,USA,Bunker Fuels,2004,0.275438723
18526,US,USA,Bunker Fuels,2005,0.279268182
18527,US,USA,Bunker Fuels,2006,0.473546666
18528,US,USA,Bunker Fuels,2007,0.491512013
18529,US,USA,Bunker Fuels,2008,0.50754743
18530,US,USA,Bunker Fuels,2009,0.474181822
18531,US,USA,Bunker Fuels,2010,0.503213987
18532,US,USA,Bunker Fuels,2011,0.423882483
18533,US,USA,Bunker Fuels,2012,0.37057148
18534,US,USA,Bunker Fuels,2013,0.37057148
18535,US,USA,Bunker Fuels,2014,0.37057148
18536,US,USA,Bunker Fuels,2015,0.37057148
18537,US,USA,Bunker Fuels,2016,0.37057148
18538,US,USA,Bunker Fuels,2017,0.37057148
18539,US,USA,Bunker Fuels,2018,0.37057148
18541,US,USA,Commercial,1990,228.3174541
18542,US,USA,Commercial,1991,229.1422752
18543,US,USA,Commercial,1992,230.3603735
18544,US,USA,Commercial,1993,228.0737683
18545,US,USA,Commercial,1994,230.3754641
18546,US,USA,Commercial,1995,233.5178809
18547,US,USA,Commercial,1996,242.3581938
18548,US,USA,Commercial,1997,242.5579533
18549,US,USA,Commercial,1998,225.6270465
18550,US,USA,Commercial,1999,227.7125977
18551,US,USA,Commercial,2000,240.4425272
18552,US,USA,Commercial,2001,231.2843734
18553,US,USA,Commercial,2002,232.5439774
18554,US,USA,Commercial,2003,243.1489677
18555,US,USA,Commercial,2004,239.5111958
18556,US,USA,Commercial,2005,228.7256153
18557,US,USA,Commercial,2006,209.0530696
18558,US,USA,Commercial,2007,218.5517197
18559,US,USA,Commercial,2008,227.4693338
18560,US,USA,Commercial,2009,224.9360687
18561,US,USA,Commercial,2010,222.2601339
18562,US,USA,Commercial,2011,223.2647324
18563,US,USA,Commercial,2012,202.4355027
18564,US,USA,Commercial,2013,224.4456068
18565,US,USA,Commercial,2014,235.9326883
18566,US,USA,Commercial,2015,242.0757435
18567,US,USA,Commercial,2016,234.1311284
18568,US,USA,Commercial,2017,235.8455955
18569,US,USA,Commercial,2018,256.715915
18571,US,USA,Electricity/Heat,1990,1812.859827
18572,US,USA,Electricity/Heat,1991,1809.814728
18573,US,USA,Electricity/Heat,1992,1822.277075
18574,US,USA,Electricity/Heat,1993,1904.78373
18575,US,USA,Electricity/Heat,1994,1929.985797
18576,US,USA,Electricity/Heat,1995,1945.302294
18577,US,USA,Electricity/Heat,1996,2018.052889
18578,US,USA,Electricity/Heat,1997,2086.341339
18579,US,USA,Electricity/Heat,1998,2141.920474
18580,US,USA,Electricity/Heat,1999,2152.395421
18581,US,USA,Electricity/Heat,2000,2255.263222
18582,US,USA,Electricity/Heat,2001,2218.454849
18583,US,USA,Electricity/Heat,2002,2228.156709
18584,US,USA,Electricity/Heat,2003,2255.74419
18585,US,USA,Electricity/Heat,2004,2286.190727
18586,US,USA,Electricity/Heat,2005,2351.209672
18587,US,USA,Electricity/Heat,2006,2299.513032
18588,US,USA,Electricity/Heat,2007,2365.062931
18589,US,USA,Electricity/Heat,2008,2313.750921
18590,US,USA,Electricity/Heat,2009,2105.472655
18591,US,USA,Electricity/Heat,2010,2216.12757
18592,US,USA,Electricity/Heat,2011,2118.669794
18593,US,USA,Electricity/Heat,2012,1989.105024
18594,US,USA,Electricity/Heat,2013,2003.407354
18595,US,USA,Electricity/Heat,2014,2003.399015
18596,US,USA,Electricity/Heat,2015,1871.580837
18597,US,USA,Electricity/Heat,2016,1783.24641
18598,US,USA,Electricity/Heat,2017,1706.74241
18599,US,USA,Electricity/Heat,2018,1729.044461
18601,US,USA,Energy,1990,5364.987729
18602,US,USA,Energy,1991,5321.355662
18603,US,USA,Energy,1992,5421.813464
18604,US,USA,Energy,1993,5519.206819
18605,US,USA,Energy,1994,5602.404011
18606,US,USA,Energy,1995,5669.253202
18607,US,USA,Energy,1996,5867.898743
18608,US,USA,Energy,1997,5958.419525
18609,US,USA,Energy,1998,5935.481065
18610,US,USA,Energy,1999,5982.454277
18611,US,USA,Energy,2000,6151.006733
18612,US,USA,Energy,2001,6041.030429
18613,US,USA,Energy,2002,6076.146926
18614,US,USA,Energy,2003,6122.955469
18615,US,USA,Energy,2004,6233.341772
18616,US,USA,Energy,2005,6254.129498
18617,US,USA,Energy,2006,6172.590555
18618,US,USA,Energy,2007,6260.044833
18619,US,USA,Energy,2008,6078.442151
18620,US,USA,Energy,2009,5673.376376
18621,US,USA,Energy,2010,5862.24977
18622,US,USA,Energy,2011,5747.070588
18623,US,USA,Energy,2012,5534.398201
18624,US,USA,Energy,2013,5677.015682
18625,US,USA,Energy,2014,5727.718009
18626,US,USA,Energy,2015,5581.586688
18627,US,USA,Energy,2016,5483.74093
18628,US,USA,Energy,2017,5449.197606
18629,US,USA,Energy,2018,5600.657039
18631,US,USA,Fugitive Emissions,1990,202.1427245
18632,US,USA,Fugitive Emissions,1991,200.0221404
18633,US,USA,Fugitive Emissions,1992,200.1520238
18634,US,USA,Fugitive Emissions,1993,193.7475261
18635,US,USA,Fugitive Emissions,1994,196.2412847
18636,US,USA,Fugitive Emissions,1995,203.624662
18637,US,USA,Fugitive Emissions,1996,203.4695622
18638,US,USA,Fugitive Emissions,1997,203.3617067
18639,US,USA,Fugitive Emissions,1998,189.0774302
18640,US,USA,Fugitive Emissions,1999,179.5211673
18641,US,USA,Fugitive Emissions,2000,182.5675978
18642,US,USA,Fugitive Emissions,2001,185.3487318
18643,US,USA,Fugitive Emissions,2002,183.8937691
18644,US,USA,Fugitive Emissions,2003,184.6178275
18645,US,USA,Fugitive Emissions,2004,189.4228001
18646,US,USA,Fugitive Emissions,2005,193.8007522
18647,US,USA,Fugitive Emissions,2006,199.6604025
18648,US,USA,Fugitive Emissions,2007,203.9294539
18649,US,USA,Fugitive Emissions,2008,224.5557262
18650,US,USA,Fugitive Emissions,2009,227.7056183
18651,US,USA,Fugitive Emissions,2010,230.4940133
18652,US,USA,Fugitive Emissions,2011,247.0550588
18653,US,USA,Fugitive Emissions,2012,242.2586221
18654,US,USA,Fugitive Emissions,2013,248.2470866
18655,US,USA,Fugitive Emissions,2014,254.2827452
18656,US,USA,Fugitive Emissions,2015,247.7885225
18657,US,USA,Fugitive Emissions,2016,230.1429752
18658,US,USA,Fugitive Emissions,2017,235.9069523
18659,US,USA,Fugitive Emissions,2018,241.5464655
18661,US,USA,Industrial Processes,1990,101.1756284
18662,US,USA,Industrial Processes,1991,102.5553007
18663,US,USA,Industrial Processes,1992,103.6630968
18664,US,USA,Industrial Processes,1993,113.0321319
18665,US,USA,Industrial Processes,1994,128.5173387
18666,US,USA,Industrial Processes,1995,147.7189833
18667,US,USA,Industrial Processes,1996,162.7895443
18668,US,USA,Industrial Processes,1997,263.9684589
18669,US,USA,Industrial Processes,1998,271.2742385
18670,US,USA,Industrial Processes,1999,277.3327843
18671,US,USA,Industrial Processes,2000,281.8799934
18672,US,USA,Industrial Processes,2001,268.431719
