,Country,State,Sector,Year,All GHG,CH4,CO2,N2O,F-Gas
16807,US,WA,Electricity/Heat,2006,9.544127191,0.0,0.0,0.0,0.0
16808,US,WA,Electricity/Heat,2007,11.83830047,0.0,0.0,0.0,0.0
16809,US,WA,Electricity/Heat,2008,12.71932605,0.0,0.0,0.0,0.0
16810,US,WA,Electricity/Heat,2009,12.60063205,0.0,0.0,0.0,0.0
16811,US,WA,Electricity/Heat,2010,13.04443589,0.0,0.0,0.0,0.0
16812,US,WA,Electricity/Heat,2011,7.348582312,0.0,0.0,0.0,0.0
16813,US,WA,Electricity/Heat,2012,6.178227666,0.0,0.0,0.0,0.0
16814,US,WA,Electricity/Heat,2013,11.62905288,0.0,0.0,0.0,0.0
16815,US,WA,Electricity/Heat,2014,11.63930953,0.0,0.0,0.0,0.0
16816,US,WA,Electricity/Heat,2015,10.80949472,0.0,0.0,0.0,0.0
16817,US,WA,Electricity/Heat,2016,9.521342571,0.0,0.0,0.0,0.0
16818,US,WA,Electricity/Heat,2017,10.31152336,0.0,0.0,0.0,0.0
16819,US,WA,Electricity/Heat,2018,10.06128883,0.0,0.0,0.0,0.0
16820,US,WA,Energy,1990,74.28426612,0.0,0.0,0.0,0.0
16821,US,WA,Energy,1991,74.81929983,0.0,0.0,0.0,0.0
16822,US,WA,Energy,1992,83.25780779,0.0,0.0,0.0,0.0
16823,US,WA,Energy,1993,78.13930989,0.0,0.0,0.0,0.0
16824,US,WA,Energy,1994,83.23268892,0.0,0.0,0.0,0.0
16825,US,WA,Energy,1995,81.17969124,0.0,0.0,0.0,0.0
16826,US,WA,Energy,1996,84.70255625,0.0,0.0,0.0,0.0
16827,US,WA,Energy,1997,82.34525295,0.0,0.0,0.0,0.0
16828,US,WA,Energy,1998,87.26854122,0.0,0.0,0.0,0.0
16829,US,WA,Energy,1999,88.47820807,0.0,0.0,0.0,0.0
16830,US,WA,Energy,2000,86.77355156,0.0,0.0,0.0,0.0
16831,US,WA,Energy,2001,81.78036817,0.0,0.0,0.0,0.0
16832,US,WA,Energy,2002,75.37959698,0.0,0.0,0.0,0.0
16833,US,WA,Energy,2003,77.37412254,0.0,0.0,0.0,0.0
16834,US,WA,Energy,2004,79.33981274,0.0,0.0,0.0,0.0
16835,US,WA,Energy,2005,80.76328577,0.0,0.0,0.0,0.0
16836,US,WA,Energy,2006,78.69565741,0.0,0.0,0.0,0.0
16837,US,WA,Energy,2007,83.65690952,0.0,0.0,0.0,0.0
16838,US,WA,Energy,2008,80.7161165,0.0,0.0,0.0,0.0
16839,US,WA,Energy,2009,78.34195094,0.0,0.0,0.0,0.0
16840,US,WA,Energy,2010,77.20235667,0.0,0.0,0.0,0.0
16841,US,WA,Energy,2011,71.52485711,0.0,0.0,0.0,0.0
16842,US,WA,Energy,2012,71.87817008,0.0,0.0,0.0,0.0
16843,US,WA,Energy,2013,75.91876793,0.0,0.0,0.0,0.0
16844,US,WA,Energy,2014,74.52786122,0.0,0.0,0.0,0.0
16845,US,WA,Energy,2015,77.33347793,0.0,0.0,0.0,0.0
16846,US,WA,Energy,2016,82.10439469,0.0,0.0,0.0,0.0
16847,US,WA,Energy,2017,82.03503487,0.0,0.0,0.0,0.0
16848,US,WA,Energy,2018,81.62021143,0.0,0.0,0.0,0.0
16849,US,WA,Fugitive Emissions,1990,0.087995596,0.0,0.0,0.0,0.0
16850,US,WA,Fugitive Emissions,1991,0.090494171,0.0,0.0,0.0,0.0
16851,US,WA,Fugitive Emissions,1992,0.092394496,0.0,0.0,0.0,0.0
16852,US,WA,Fugitive Emissions,1993,0.083385548,0.0,0.0,0.0,0.0
16853,US,WA,Fugitive Emissions,1994,0.086095271,0.0,0.0,0.0,0.0
16854,US,WA,Fugitive Emissions,1995,0.085655381,0.0,0.0,0.0,0.0
16855,US,WA,Fugitive Emissions,1996,0.080323914,0.0,0.0,0.0,0.0
16856,US,WA,Fugitive Emissions,1997,0.079092222,0.0,0.0,0.0,0.0
16857,US,WA,Fugitive Emissions,1998,0.081608393,0.0,0.0,0.0,0.0
16858,US,WA,Fugitive Emissions,1999,0.072159556,0.0,0.0,0.0,0.0
16859,US,WA,Fugitive Emissions,2000,0.075133212,0.0,0.0,0.0,0.0
16860,US,WA,Fugitive Emissions,2001,0.081366365,0.0,0.0,0.0,0.0
16861,US,WA,Fugitive Emissions,2002,0.102529561,0.0,0.0,0.0,0.0
16862,US,WA,Fugitive Emissions,2003,0.109655779,0.0,0.0,0.0,0.0
16863,US,WA,Fugitive Emissions,2004,0.099467927,0.0,0.0,0.0,0.0
16864,US,WA,Fugitive Emissions,2005,0.09265843,0.0,0.0,0.0,0.0
16865,US,WA,Fugitive Emissions,2006,0.045396648,0.0,0.0,0.0,0.0
16866,US,WA,Fugitive Emissions,2007,0.0,0.0,0.0,0.0,0.0
16867,US,WA,Fugitive Emissions,2008,0.0,0.0,0.0,0.0,0.0
16868,US,WA,Fugitive Emissions,2009,0.0,0.0,0.0,0.0,0.0
16869,US,WA,Fugitive Emissions,2010,0.0,0.0,0.0,0.0,0.0
16870,US,WA,Fugitive Emissions,2011,0.0,0.0,0.0,0.0,0.0
16871,US,WA,Fugitive Emissions,2012,0.0,0.0,0.0,0.0,0.0
16872,US,WA,Fugitive Emissions,2013,0.0,0.0,0.0,0.0,0.0
16873,US,WA,Fugitive Emissions,2014,0.0,0.0,0.0,0.0,0.0
16874,US,WA,Fugitive Emissions,2015,0.0,0.0,0.0,0.0,0.0
16875,US,WA,Fugitive Emissions,2016,0.0,0.0,0.0,0.0,0.0
16876,US,WA,Fugitive Emissions,2017,0.0,0.0,0.0,0.0,0.0
16877,US,WA,Fugitive Emissions,2018,0.0,0.0,0.0,0.0,0.0
16878,US,WA,Industrial Processes,1990,4.897660892,0.0,0.0,0.0,0.0
16879,US,WA,Industrial Processes,1991,5.199916342,0.0,0.0,0.0,0.0
16880,US,WA,Industrial Processes,1992,5.02210439,0.0,0.0,0.0,0.0
16881,US,WA,Industrial Processes,1993,4.766052681,0.0,0.0,0.0,0.0
16882,US,WA,Industrial Processes,1994,4.550193456,0.0,0.0,0.0,0.0
16883,US,WA,Industrial Processes,1995,5.068715322,0.0,0.0,0.0,0.0
16884,US,WA,Industrial Processes,1996,5.615151226,0.0,0.0,0.0,0.0
16885,US,WA,Industrial Processes,1997,6.677303187,0.0,0.0,0.0,0.0
16886,US,WA,Industrial Processes,1998,6.888652553,0.0,0.0,0.0,0.0
16887,US,WA,Industrial Processes,1999,7.057699265,0.0,0.0,0.0,0.0
16888,US,WA,Industrial Processes,2000,7.134894868,0.0,0.0,0.0,0.0
16889,US,WA,Industrial Processes,2001,5.918828511,0.0,0.0,0.0,0.0
16890,US,WA,Industrial Processes,2002,5.948289831,0.0,0.0,0.0,0.0
16891,US,WA,Industrial Processes,2003,5.921340426,0.0,0.0,0.0,0.0
16892,US,WA,Industrial Processes,2004,5.239002648,0.0,0.0,0.0,0.0
16893,US,WA,Industrial Processes,2005,5.249016167,0.0,0.0,0.0,0.0
16894,US,WA,Industrial Processes,2006,5.360628698,0.0,0.0,0.0,0.0
16895,US,WA,Industrial Processes,2007,5.494933624,0.0,0.0,0.0,0.0
16896,US,WA,Industrial Processes,2008,5.684052687,0.0,0.0,0.0,0.0
16897,US,WA,Industrial Processes,2009,5.254121576,0.0,0.0,0.0,0.0
16898,US,WA,Industrial Processes,2010,5.622460969,0.0,0.0,0.0,0.0
16899,US,WA,Industrial Processes,2011,5.808694513,0.0,0.0,0.0,0.0
16900,US,WA,Industrial Processes,2012,5.66440915,0.0,0.0,0.0,0.0
16901,US,WA,Industrial Processes,2013,5.761791,0.0,0.0,0.0,0.0
16902,US,WA,Industrial Processes,2014,5.881150558,0.0,0.0,0.0,0.0
16903,US,WA,Industrial Processes,2015,5.888898849,0.0,0.0,0.0,0.0
16904,US,WA,Industrial Processes,2016,5.781561387,0.0,0.0,0.0,0.0
16905,US,WA,Industrial Processes,2017,5.800779036,0.0,0.0,0.0,0.0
16906,US,WA,Industrial Processes,2018,5.939310916,0.0,0.0,0.0,0.0
16907,US,WA,Industry,1990,17.15039434,0.0,0.0,0.0,0.0
16908,US,WA,Industry,1991,16.15835345,0.0,0.0,0.0,0.0
16909,US,WA,Industry,1992,18.47975197,0.0,0.0,0.0,0.0
16910,US,WA,Industry,1993,16.32621255,0.0,0.0,0.0,0.0
16911,US,WA,Industry,1994,18.66134817,0.0,0.0,0.0,0.0
16912,US,WA,Industry,1995,18.09287139,0.0,0.0,0.0,0.0
16913,US,WA,Industry,1996,19.13020887,0.0,0.0,0.0,0.0
16914,US,WA,Industry,1997,17.33645295,0.0,0.0,0.0,0.0
16915,US,WA,Industry,1998,22.59075657,0.0,0.0,0.0,0.0
16916,US,WA,Industry,1999,23.07912525,0.0,0.0,0.0,0.0
16917,US,WA,Industry,2000,17.33689486,0.0,0.0,0.0,0.0
16918,US,WA,Industry,2001,13.21519943,0.0,0.0,0.0,0.0
16919,US,WA,Industry,2002,11.80914429,0.0,0.0,0.0,0.0
16920,US,WA,Industry,2003,11.81883338,0.0,0.0,0.0,0.0
16921,US,WA,Industry,2004,12.5118912,0.0,0.0,0.0,0.0
16922,US,WA,Industry,2005,13.56617926,0.0,0.0,0.0,0.0
16923,US,WA,Industry,2006,14.7903884,0.0,0.0,0.0,0.0
16924,US,WA,Industry,2007,14.62797738,0.0,0.0,0.0,0.0
16925,US,WA,Industry,2008,15.21477844,0.0,0.0,0.0,0.0
16926,US,WA,Industry,2009,14.01786683,0.0,0.0,0.0,0.0
16927,US,WA,Industry,2010,13.33515093,0.0,0.0,0.0,0.0
16928,US,WA,Industry,2011,12.9329741,0.0,0.0,0.0,0.0
16929,US,WA,Industry,2012,13.64558106,0.0,0.0,0.0,0.0
16930,US,WA,Industry,2013,12.98855768,0.0,0.0,0.0,0.0
16931,US,WA,Industry,2014,12.62339094,0.0,0.0,0.0,0.0
16932,US,WA,Industry,2015,13.7796588,0.0,0.0,0.0,0.0
16933,US,WA,Industry,2016,13.53805248,0.0,0.0,0.0,0.0
16934,US,WA,Industry,2017,13.09583063,0.0,0.0,0.0,0.0
16935,US,WA,Industry,2018,13.32724965,0.0,0.0,0.0,0.0
16936,US,WA,Land-Use Change and Forestry,1990,-31.05651177,0.0,0.0,0.0,0.0
16937,US,WA,Land-Use Change and Forestry,1991,-30.95068699,0.0,0.0,0.0,0.0
16938,US,WA,Land-Use Change and Forestry,1992,-30.85456232,0.0,0.0,0.0,0.0
16939,US,WA,Land-Use Change and Forestry,1993,-24.52080704,0.0,0.0,0.0,0.0
16940,US,WA,Land-Use Change and Forestry,1994,-24.90326303,0.0,0.0,0.0,0.0
16941,US,WA,Land-Use Change and Forestry,1995,-25.25254099,0.0,0.0,0.0,0.0
16942,US,WA,Land-Use Change and Forestry,1996,-25.62711085,0.0,0.0,0.0,0.0
16943,US,WA,Land-Use Change and Forestry,1997,-26.06544439,0.0,0.0,0.0,0.0
16944,US,WA,Land-Use Change and Forestry,1998,-26.49109067,0.0,0.0,0.0,0.0
16945,US,WA,Land-Use Change and Forestry,1999,-26.89858042,0.0,0.0,0.0,0.0
16946,US,WA,Land-Use Change and Forestry,2000,-27.33511216,0.0,0.0,0.0,0.0
16947,US,WA,Land-Use Change and Forestry,2001,-27.75537354,0.0,0.0,0.0,0.0
16948,US,WA,Land-Use Change and Forestry,2002,-28.17219736,0.0,0.0,0.0,0.0
16949,US,WA,Land-Use Change and Forestry,2003,-28.52467904,0.0,0.0,0.0,0.0
16950,US,WA,Land-Use Change and Forestry,2004,-28.96546511,0.0,0.0,0.0,0.0
16951,US,WA,Land-Use Change and Forestry,2005,-29.40931037,0.0,0.0,0.0,0.0
16952,US,WA,Land-Use Change and Forestry,2006,-29.86388812,0.0,0.0,0.0,0.0
16953,US,WA,Land-Use Change and Forestry,2007,-30.29091627,0.0,0.0,0.0,0.0
16954,US,WA,Land-Use Change and Forestry,2008,-30.73988419,0.0,0.0,0.0,0.0
16955,US,WA,Land-Use Change and Forestry,2009,-31.21984383,0.0,0.0,0.0,0.0
16956,US,WA,Land-Use Change and Forestry,2010,-31.67210136,0.0,0.0,0.0,0.0
16957,US,WA,Land-Use Change and Forestry,2011,-32.11917971,0.0,0.0,0.0,0.0
16958,US,WA,Land-Use Change and Forestry,2012,-32.55890272,0.0,0.0,0.0,0.0
16959,US,WA,Land-Use Change and Forestry,2013,-32.985129,0.0,0.0,0.0,0.0
16960,US,WA,Land-Use Change and Forestry,2014,-32.79211989,0.0,0.0,0.0,0.0
16961,US,WA,Land-Use Change and Forestry,2015,-32.59746995,0.0,0.0,0.0,0.0
16962,US,WA,Land-Use Change and Forestry,2016,-32.39555702,0.0,0.0,0.0,0.0
16963,US,WA,Land-Use Change and Forestry,2017,-32.18116198,0.0,0.0,0.0,0.0
16964,US,WA,Land-Use Change and Forestry,2018,-31.98139423,0.0,0.0,0.0,0.0
16965,US,WA,Residential,1990,3.675203037,0.0,0.0,0.0,0.0
16966,US,WA,Residential,1991,3.970481696,0.0,0.0,0.0,0.0
16967,US,WA,Residential,1992,3.634293507,0.0,0.0,0.0,0.0
16968,US,WA,Residential,1993,4.334816538,0.0,0.0,0.0,0.0
16969,US,WA,Residential,1994,4.376272757,0.0,0.0,0.0,0.0
16970,US,WA,Residential,1995,4.267081084,0.0,0.0,0.0,0.0
16971,US,WA,Residential,1996,4.894619412,0.0,0.0,0.0,0.0
16972,US,WA,Residential,1997,4.968083687,0.0,0.0,0.0,0.0
16973,US,WA,Residential,1998,4.857671152,0.0,0.0,0.0,0.0
16974,US,WA,Residential,1999,5.43745373,0.0,0.0,0.0,0.0
16975,US,WA,Residential,2000,5.347108357,0.0,0.0,0.0,0.0
16976,US,WA,Residential,2001,6.21303234,0.0,0.0,0.0,0.0
16977,US,WA,Residential,2002,5.741606082,0.0,0.0,0.0,0.0
16978,US,WA,Residential,2003,5.175493233,0.0,0.0,0.0,0.0
16979,US,WA,Residential,2004,5.122524734,0.0,0.0,0.0,0.0
16980,US,WA,Residential,2005,5.144241363,0.0,0.0,0.0,0.0
16981,US,WA,Residential,2006,5.186663957,0.0,0.0,0.0,0.0
16982,US,WA,Residential,2007,5.347032285,0.0,0.0,0.0,0.0
16983,US,WA,Residential,2008,5.708572774,0.0,0.0,0.0,0.0
16984,US,WA,Residential,2009,5.775828952,0.0,0.0,0.0,0.0
16985,US,WA,Residential,2010,5.283594439,0.0,0.0,0.0,0.0
16986,US,WA,Residential,2011,5.770356929,0.0,0.0,0.0,0.0
16987,US,WA,Residential,2012,5.205266293,0.0,0.0,0.0,0.0
16988,US,WA,Residential,2013,5.442695581,0.0,0.0,0.0,0.0
16989,US,WA,Residential,2014,5.243443978,0.0,0.0,0.0,0.0
16990,US,WA,Residential,2015,4.887164109,0.0,0.0,0.0,0.0
16991,US,WA,Residential,2016,5.305911087,0.0,0.0,0.0,0.0
16992,US,WA,Residential,2017,6.348211326,0.0,0.0,0.0,0.0
16993,US,WA,Residential,2018,5.857520067,0.0,0.0,0.0,0.0
16994,US,WA,Transportation,1990,42.59663108,0.0,0.0,0.0,0.0
16995,US,WA,Transportation,1991,43.31235174,0.0,0.0,0.0,0.0
16996,US,WA,Transportation,1992,48.03013531,0.0,0.0,0.0,0.0
16997,US,WA,Transportation,1993,43.90697702,0.0,0.0,0.0,0.0
16998,US,WA,Transportation,1994,44.97500429,0.0,0.0,0.0,0.0
16999,US,WA,Transportation,1995,47.12043266,0.0,0.0,0.0,0.0
17000,US,WA,Transportation,1996,46.50544452,0.0,0.0,0.0,0.0
17001,US,WA,Transportation,1997,47.59351024,0.0,0.0,0.0,0.0
17002,US,WA,Transportation,1998,44.90822412,0.0,0.0,0.0,0.0
17003,US,WA,Transportation,1999,45.64953808,0.0,0.0,0.0,0.0
17004,US,WA,Transportation,2000,46.45135957,0.0,0.0,0.0,0.0
17005,US,WA,Transportation,2001,44.36256853,0.0,0.0,0.0,0.0
17006,US,WA,Transportation,2002,42.94635498,0.0,0.0,0.0,0.0
17007,US,WA,Transportation,2003,42.91384638,0.0,0.0,0.0,0.0
17008,US,WA,Transportation,2004,44.43647261,0.0,0.0,0.0,0.0
17009,US,WA,Transportation,2005,44.59313968,0.0,0.0,0.0,0.0
17010,US,WA,Transportation,2006,45.69340602,0.0,0.0,0.0,0.0
17011,US,WA,Transportation,2007,48.38467099,0.0,0.0,0.0,0.0
17012,US,WA,Transportation,2008,43.1598892,0.0,0.0,0.0,0.0
17013,US,WA,Transportation,2009,42.22564013,0.0,0.0,0.0,0.0
17014,US,WA,Transportation,2010,41.83512409,0.0,0.0,0.0,0.0
17015,US,WA,Transportation,2011,41.65831868,0.0,0.0,0.0,0.0
17016,US,WA,Transportation,2012,43.09918763,0.0,0.0,0.0,0.0
17017,US,WA,Transportation,2013,41.98975688,0.0,0.0,0.0,0.0
17018,US,WA,Transportation,2014,41.13691598,0.0,0.0,0.0,0.0
17019,US,WA,Transportation,2015,43.7371979,0.0,0.0,0.0,0.0
17020,US,WA,Transportation,2016,49.35710122,0.0,0.0,0.0,0.0
17021,US,WA,Transportation,2017,47.67855786,0.0,0.0,0.0,0.0
17022,US,WA,Transportation,2018,47.60790892,0.0,0.0,0.0,0.0
17023,US,WA,Waste,1990,3.119760168,0.0,0.0,0.0,0.0
17024,US,WA,Waste,1991,3.00524129,0.0,0.0,0.0,0.0
17025,US,WA,Waste,1992,2.807890506,0.0,0.0,0.0,0.0
17026,US,WA,Waste,1993,3.025555413,0.0,0.0,0.0,0.0
17027,US,WA,Waste,1994,2.987539221,0.0,0.0,0.0,0.0
17028,US,WA,Waste,1995,3.070059772,0.0,0.0,0.0,0.0
17029,US,WA,Waste,1996,3.18632651,0.0,0.0,0.0,0.0
17030,US,WA,Waste,1997,3.214980652,0.0,0.0,0.0,0.0
17031,US,WA,Waste,1998,3.136519394,0.0,0.0,0.0,0.0
17032,US,WA,Waste,1999,2.97182336,0.0,0.0,0.0,0.0
17033,US,WA,Waste,2000,2.839429354,0.0,0.0,0.0,0.0
17034,US,WA,Waste,2001,3.183213295,0.0,0.0,0.0,0.0
17035,US,WA,Waste,2002,2.863280348,0.0,0.0,0.0,0.0
17036,US,WA,Waste,2003,2.411811257,0.0,0.0,0.0,0.0
17037,US,WA,Waste,2004,2.676114147,0.0,0.0,0.0,0.0
17038,US,WA,Waste,2005,2.729872187,0.0,0.0,0.0,0.0
17039,US,WA,Waste,2006,2.838737695,0.0,0.0,0.0,0.0
17040,US,WA,Waste,2007,2.965185107,0.0,0.0,0.0,0.0
17041,US,WA,Waste,2008,3.034820159,0.0,0.0,0.0,0.0
17042,US,WA,Waste,2009,2.981193575,0.0,0.0,0.0,0.0
17043,US,WA,Waste,2010,3.438314886,0.0,0.0,0.0,0.0
17044,US,WA,Waste,2011,3.488295304,0.0,0.0,0.0,0.0
17045,US,WA,Waste,2012,3.534830302,0.0,0.0,0.0,0.0
17046,US,WA,Waste,2013,2.563509034,0.0,0.0,0.0,0.0
17047,US,WA,Waste,2014,2.200581617,0.0,0.0,0.0,0.0
17048,US,WA,Waste,2015,2.388280107,0.0,0.0,0.0,0.0
17049,US,WA,Waste,2016,2.405674549,0.0,0.0,0.0,0.0
17050,US,WA,Waste,2017,2.423542539,0.0,0.0,0.0,0.0
17051,US,WA,Waste,2018,2.360924105,0.0,0.0,0.0,0.0
17052,US,WV,Agriculture,1990,1.421,0.0,0.0,0.0,0.0
17053,US,WV,Agriculture,1991,1.471,0.0,0.0,0.0,0.0
17054,US,WV,Agriculture,1992,1.496,0.0,0.0,0.0,0.0
17055,US,WV,Agriculture,1993,1.496,0.0,0.0,0.0,0.0
17056,US,WV,Agriculture,1994,1.471,0.0,0.0,0.0,0.0
17057,US,WV,Agriculture,1995,1.496,0.0,0.0,0.0,0.0
17058,US,WV,Agriculture,1996,1.471,0.0,0.0,0.0,0.0
17059,US,WV,Agriculture,1997,1.421,0.0,0.0,0.0,0.0
17060,US,WV,Agriculture,1998,1.421,0.0,0.0,0.0,0.0
17061,US,WV,Agriculture,1999,1.421,0.0,0.0,0.0,0.0
17062,US,WV,Agriculture,2000,1.371,0.0,0.0,0.0,0.0
17063,US,WV,Agriculture,2001,1.346,0.0,0.0,0.0,0.0
17064,US,WV,Agriculture,2002,1.396,0.0,0.0,0.0,0.0
17065,US,WV,Agriculture,2003,1.371,0.0,0.0,0.0,0.0
17066,US,WV,Agriculture,2004,1.644,0.0,0.0,0.0,0.0
17067,US,WV,Agriculture,2005,1.669,0.0,0.0,0.0,0.0
17068,US,WV,Agriculture,2006,1.694,0.0,0.0,0.0,0.0
17069,US,WV,Agriculture,2007,1.744,0.0,0.0,0.0,0.0
17070,US,WV,Agriculture,2008,1.396,0.0,0.0,0.0,0.0
17071,US,WV,Agriculture,2009,1.421,0.0,0.0,0.0,0.0
17072,US,WV,Agriculture,2010,1.346,0.0,0.0,0.0,0.0
17073,US,WV,Agriculture,2011,1.346,0.0,0.0,0.0,0.0
17074,US,WV,Agriculture,2012,1.371,0.0,0.0,0.0,0.0
17075,US,WV,Agriculture,2013,1.694,0.0,0.0,0.0,0.0
17076,US,WV,Agriculture,2014,1.371,0.0,0.0,0.0,0.0
17077,US,WV,Agriculture,2015,1.321,0.0,0.0,0.0,0.0
17078,US,WV,Agriculture,2016,1.371,0.0,0.0,0.0,0.0
17079,US,WV,Agriculture,2017,1.371,0.0,0.0,0.0,0.0
17080,US,WV,Agriculture,2018,1.371,0.0,0.0,0.0,0.0
17081,US,WV,Bunker Fuels,1990,0.0,0.0,0.0,0.0,0.0
17082,US,WV,Bunker Fuels,1991,0.0,0.0,0.0,0.0,0.0
17083,US,WV,Bunker Fuels,1992,0.0,0.0,0.0,0.0,0.0
17084,US,WV,Bunker Fuels,1993,0.0,0.0,0.0,0.0,0.0
17085,US,WV,Bunker Fuels,1994,0.0,0.0,0.0,0.0,0.0
17086,US,WV,Bunker Fuels,1995,0.0,0.0,0.0,0.0,0.0
17087,US,WV,Bunker Fuels,1996,0.0,0.0,0.0,0.0,0.0
17088,US,WV,Bunker Fuels,1997,0.0,0.0,0.0,0.0,0.0
17089,US,WV,Bunker Fuels,1998,0.0,0.0,0.0,0.0,0.0
17090,US,WV,Bunker Fuels,1999,0.0,0.0,0.0,0.0,0.0
17091,US,WV,Bunker Fuels,2000,0.0,0.0,0.0,0.0,0.0
17092,US,WV,Bunker Fuels,2001,0.0,0.0,0.0,0.0,0.0
17093,US,WV,Bunker Fuels,2002,0.0,0.0,0.0,0.0,0.0
17094,US,WV,Bunker Fuels,2003,0.0,0.0,0.0,0.0,0.0
17095,US,WV,Bunker Fuels,2004,0.0,0.0,0.0,0.0,0.0
17096,US,WV,Bunker Fuels,2005,0.0,0.0,0.0,0.0,0.0
17097,US,WV,Bunker Fuels,2006,0.0,0.0,0.0,0.0,0.0
17098,US,WV,Bunker Fuels,2007,0.0,0.0,0.0,0.0,0.0
17099,US,WV,Bunker Fuels,2008,0.0,0.0,0.0,0.0,0.0
17100,US,WV,Bunker Fuels,2009,0.0,0.0,0.0,0.0,0.0
17101,US,WV,Bunker Fuels,2010,0.0,0.0,0.0,0.0,0.0
17102,US,WV,Bunker Fuels,2011,0.0,0.0,0.0,0.0,0.0
17103,US,WV,Bunker Fuels,2012,0.0,0.0,0.0,0.0,0.0
17104,US,WV,Bunker Fuels,2013,0.0,0.0,0.0,0.0,0.0
17105,US,WV,Bunker Fuels,2014,0.0,0.0,0.0,0.0,0.0
17106,US,WV,Bunker Fuels,2015,0.0,0.0,0.0,0.0,0.0
17107,US,WV,Bunker Fuels,2016,0.0,0.0,0.0,0.0,0.0
17108,US,WV,Bunker Fuels,2017,0.0,0.0,0.0,0.0,0.0
17109,US,WV,Bunker Fuels,2018,0.0,0.0,0.0,0.0,0.0
17110,US,WV,Commercial,1990,1.982624082,0.0,0.0,0.0,0.0
17111,US,WV,Commercial,1991,1.820378811,0.0,0.0,0.0,0.0
17112,US,WV,Commercial,1992,1.865449452,0.0,0.0,0.0,0.0
17113,US,WV,Commercial,1993,1.843391142,0.0,0.0,0.0,0.0
17114,US,WV,Commercial,1994,1.840323312,0.0,0.0,0.0,0.0
17115,US,WV,Commercial,1995,1.798306247,0.0,0.0,0.0,0.0
17116,US,WV,Commercial,1996,1.973369176,0.0,0.0,0.0,0.0
17117,US,WV,Commercial,1997,1.896915155,0.0,0.0,0.0,0.0
17118,US,WV,Commercial,1998,1.987243447,0.0,0.0,0.0,0.0
17119,US,WV,Commercial,1999,2.105555293,0.0,0.0,0.0,0.0
17120,US,WV,Commercial,2000,2.194124477,0.0,0.0,0.0,0.0
17121,US,WV,Commercial,2001,1.939781742,0.0,0.0,0.0,0.0
17122,US,WV,Commercial,2002,1.678078074,0.0,0.0,0.0,0.0
17123,US,WV,Commercial,2003,1.80640316,0.0,0.0,0.0,0.0
17124,US,WV,Commercial,2004,1.737228116,0.0,0.0,0.0,0.0
17125,US,WV,Commercial,2005,1.774689236,0.0,0.0,0.0,0.0
17126,US,WV,Commercial,2006,1.604438492,0.0,0.0,0.0,0.0
17127,US,WV,Commercial,2007,1.574355394,0.0,0.0,0.0,0.0
17128,US,WV,Commercial,2008,1.581778805,0.0,0.0,0.0,0.0
17129,US,WV,Commercial,2009,1.56650385,0.0,0.0,0.0,0.0
17130,US,WV,Commercial,2010,1.606206501,0.0,0.0,0.0,0.0
17131,US,WV,Commercial,2011,1.647879715,0.0,0.0,0.0,0.0
17132,US,WV,Commercial,2012,1.539345179,0.0,0.0,0.0,0.0
17133,US,WV,Commercial,2013,1.656853969,0.0,0.0,0.0,0.0
17134,US,WV,Commercial,2014,1.660836633,0.0,0.0,0.0,0.0
17135,US,WV,Commercial,2015,1.718852706,0.0,0.0,0.0,0.0
17136,US,WV,Commercial,2016,1.686531808,0.0,0.0,0.0,0.0
17137,US,WV,Commercial,2017,1.629605778,0.0,0.0,0.0,0.0
17138,US,WV,Commercial,2018,1.828314253,0.0,0.0,0.0,0.0
17139,US,WV,Electricity/Heat,1990,70.4111139,0.0,0.0,0.0,0.0
17140,US,WV,Electricity/Heat,1991,65.44059558,0.0,0.0,0.0,0.0
17141,US,WV,Electricity/Heat,1992,67.23225269,0.0,0.0,0.0,0.0
17142,US,WV,Electricity/Heat,1993,67.35613558,0.0,0.0,0.0,0.0
17143,US,WV,Electricity/Heat,1994,73.52426615,0.0,0.0,0.0,0.0
17144,US,WV,Electricity/Heat,1995,73.10566036,0.0,0.0,0.0,0.0
17145,US,WV,Electricity/Heat,1996,78.18228151,0.0,0.0,0.0,0.0
17146,US,WV,Electricity/Heat,1997,82.20694876,0.0,0.0,0.0,0.0
17147,US,WV,Electricity/Heat,1998,81.55899605,0.0,0.0,0.0,0.0
17148,US,WV,Electricity/Heat,1999,84.84638865,0.0,0.0,0.0,0.0
17149,US,WV,Electricity/Heat,2000,83.48436898,0.0,0.0,0.0,0.0
17150,US,WV,Electricity/Heat,2001,74.08405511,0.0,0.0,0.0,0.0
17151,US,WV,Electricity/Heat,2002,85.8470168,0.0,0.0,0.0,0.0
17152,US,WV,Electricity/Heat,2003,84.95918717,0.0,0.0,0.0,0.0
17153,US,WV,Electricity/Heat,2004,81.09236662,0.0,0.0,0.0,0.0
17154,US,WV,Electricity/Heat,2005,84.17825491,0.0,0.0,0.0,0.0
17155,US,WV,Electricity/Heat,2006,84.60875396,0.0,0.0,0.0,0.0
17156,US,WV,Electricity/Heat,2007,85.91399059,0.0,0.0,0.0,0.0
17157,US,WV,Electricity/Heat,2008,83.53203433,0.0,0.0,0.0,0.0
17158,US,WV,Electricity/Heat,2009,65.17297793,0.0,0.0,0.0,0.0
17159,US,WV,Electricity/Heat,2010,73.47463014,0.0,0.0,0.0,0.0
